date,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations,location,source_url,vaccine
2021-07-05,5034743,4017820,0,8802118,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-06,5081723,4058143,0,8884422,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-07,5120593,4105653,0,8966023,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-08,5162882,4151907,0,9050766,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-09,5204251,4201847,0,9138465,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-10,5244136,4255688,0,9228699,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-11,5246057,4258610,0,9233521,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-12,5269184,4331934,0,9325449,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-13,5302266,4388072,0,9409245,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-14,5332527,4438726,0,9485402,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-15,5364904,4486033,0,9560592,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-16,5398299,4534255,0,9637701,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-17,5430103,4586714,0,9717834,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-18,5431616,4590758,0,9723233,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-19,5466055,4644901,0,9807851,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-20,5497274,4690118,0,9880514,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-21,5525812,4734403,0,9950017,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-22,5551472,4787767,0,10025958,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-23,5578596,4830974,0,10093195,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-24,5598628,4881022,0,10160738,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-25,5599347,4882228,0,10162629,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-26,5616497,4943131,0,10237691,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-27,5635856,4993770,0,10304614,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-28,5655731,5034742,0,10362660,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-29,5672206,5075546,0,10417610,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-30,5690258,5118376,0,10475917,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-31,5705615,5165666,0,10536457,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-01,5706360,5167260,0,10538744,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-02,5726744,5198378,0,10588397,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-03,5741514,5231845,0,10634825,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-04,5755315,5262223,0,10676924,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-05,5767655,5293507,0,10718787,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-06,5780364,5325349,0,10761438,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-07,5791340,5360158,0,10806193,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-08,5791836,5361270,0,10807733,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-09,5799457,5391529,0,10843911,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-10,5807010,5416918,0,10875211,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-11,5815086,5441745,0,10906296,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-12,5823139,5465647,0,10936531,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-13,5831355,5487885,0,10965338,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-14,5838499,5504723,0,10988409,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-15,5838688,5505041,0,10988838,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-16,5850692,5524389,0,11018447,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-17,5861691,5544272,0,11047575,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-18,5872951,5563987,0,11076656,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-19,5883293,5579852,0,11101460,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-20,5894666,5597167,0,11128403,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-21,5904497,5614071,0,11153817,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-22,5904741,5614458,0,11154395,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-23,5917081,5635437,0,11186043,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-24,5932210,5651654,0,11215341,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-25,5951175,5668041,0,11247943,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-26,5970332,5681994,0,11278583,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-27,5991165,5697216,0,11311667,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-28,6009543,5712066,0,11342438,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-29,6010270,5712497,0,11343445,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-30,6033085,5726036,0,11376741,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-31,6056183,5738106,0,11408609,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-01,6079739,5748030,0,11439413,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-02,6100506,5757051,0,11466985,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-03,6122036,5766616,0,11495740,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-04,6141453,5776111,0,11522842,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-05,6141966,5776336,0,11523504,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-06,6161023,5788447,0,11552558,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-07,6179889,5799038,0,11579860,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-08,6199953,5809940,0,11608678,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-09,6218580,5820279,0,11635474,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-10,6239026,5832628,0,11665847,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-11,6259410,5845008,0,11696468,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-12,6259984,5845265,0,11697197,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-13,6281530,5857688,0,11728334,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-14,6301139,5870748,1061,11759421,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-15,6318667,5886568,4090,11792922,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-16,6333235,5902009,6955,11823448,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-17,6348675,5919747,9506,11856787,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-18,6362298,5939290,11264,11890088,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-19,6363055,5940008,11319,11891452,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-20,6374325,5958770,13896,11922452,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-21,6383886,5975813,16041,11949764,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-22,6393017,5994644,17810,11977843,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-23,6400485,6011426,19804,12002672,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-24,6409283,6031804,21300,12031974,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-25,6416690,6054603,22200,12062209,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-26,6417150,6055937,22250,12063951,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-27,6424744,6073342,23433,12089060,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-28,6431863,6089410,24465,12112187,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-29,6438774,6106943,25470,12136422,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-30,6445279,6123386,30227,12162958,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-01,6452132,6139679,37919,12192739,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-02,6458085,6158965,44426,12223740,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-03,6458517,6159916,44790,12225389,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-04,6463763,6175383,55301,12255727,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-05,6469348,6190076,66640,12286340,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-06,6475455,6203814,78888,12317319,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-07,6481675,6215544,90758,12346128,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-08,6489305,6229374,103298,12378946,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-09,6496916,6243653,114661,12411310,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-10,6497385,6244395,115052,12412827,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-11,6504856,6255574,129284,12444537,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-12,6512532,6265394,145319,12476953,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-13,6519927,6274331,162580,12509353,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-14,6526808,6281701,177407,12537399,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-15,6534800,6290811,190792,12566869,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-16,6542764,6300798,201861,12595035,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-17,6543348,6301452,202188,12596452,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-18,6550663,6309002,216709,12624894,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-19,6558273,6315626,230798,12652171,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-20,6566021,6321918,245101,12679428,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-21,6573855,6327941,258547,12705670,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-22,6583131,6334956,270973,12733298,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-23,6593241,6342127,280980,12759638,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-24,6593448,6342240,281033,12759982,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-25,6602171,6347807,293266,12785479,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-26,6609484,6352379,302603,12805793,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-27,6618450,6358339,315225,12832032,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-28,6618651,6358448,315306,12832402,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-29,6628438,6367956,327793,12863008,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-30,6638684,6375603,340451,12892412,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-31,6638876,6375743,340526,12892763,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-01,6646533,6382373,355906,12921550,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-02,6655689,6388920,373418,12953577,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-03,6666721,6395944,393372,12989716,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-04,6679883,6402949,412146,13026544,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-05,6696230,6412309,431135,13067993,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-06,6710521,6420739,444374,13102311,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-07,6711645,6421336,444852,13104188,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-08,6725231,6429032,468263,13146738,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-09,6740119,6435983,492565,13191233,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-10,6754519,6443813,527900,13246810,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-11,6768648,6451037,564186,13302808,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-12,6782158,6460015,599301,13358662,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-13,6797145,6469449,628835,13411490,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-14,6798479,6470028,630386,13414759,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-15,6812649,6477779,664450,13468672,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-16,6832975,6486520,712486,13543647,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-17,6850899,6494916,758208,13613075,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-18,6868145,6499176,807181,13681432,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-19,6884888,6508708,855495,13753396,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-20,6903751,6519092,897422,13822659,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-21,6905788,6519979,899933,13827670,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-22,6921863,6528091,948733,13898403,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-23,6939735,6537177,1006024,13980048,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-24,6958707,6547857,1064773,14065170,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-25,6978080,6559882,1127382,14156097,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-26,6998760,6574051,1187936,14248118,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-27,7017580,6587912,1244549,14334894,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-28,7020812,6588976,1252180,14346455,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-29,7034316,6601084,1313467,14430924,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-30,7047587,6614211,1374349,14516080,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
